Strike,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,BDTE,Mid,2997_g,3007_g,3017_g,3027_g,3037_g,3047_g,3057_g,3067_g,3077_g,3087_g,3097_g,3107_g,3117_g,3127_g,3137_g,3147_g,3157_g,3167_g,3177_g,3187_g,2997_GEX,3007_GEX,3017_GEX,3027_GEX,3037_GEX,3047_GEX,3057_GEX,3067_GEX,3077_GEX,3087_GEX,3097_GEX,3107_GEX,3117_GEX,3127_GEX,3137_GEX,3147_GEX,3157_GEX,3167_GEX,3177_GEX,3187_GEX,Strike
2440.0,694.07,0.0,653.9,676.8,0,0.30955793240812834,0.9439192910633665,0.0003,34,62,665.3499999999999,0.0003166167061863234,0.00030594492272939533,0.00029552779778896365,0.0002853664682334056,0.000275459797194344,0.00026580551093502436,0.00025639792511356063,0.000247248408413725,0.00023834218154661357,0.0002296849288541125,0.0002212630079156952,0.00021308665054675657,0.00020514448806352448,0.00019744106793950778,0.00018996274775417987,0.0001827118012442952,0.00017568595467309933,0.0001688817974354606,0.0001622890977159841,0.0001559078555146698,0.0032262609126973985,0.003127919701000792,0.0030314650441596314,0.002936934617764564,0.002844342773869357,0.0027536919321846653,0.0026649487540453265,0.0025782569532566413,0.002493488234904362,0.002410727076266994,0.0023298552207506873,0.002251004759045827,0.0021740802555996197,0.0020991539461192588,0.0020261046749965317,0.00195497973095371,0.0018857779002701136,0.0018184854184255528,0.001753014375708517,0.001689386340785859,2440.0
2450.0,611.35,0.0,645.0,667.9,0,0.3115555006108835,0.9400357542574511,0.0003,2430,62,656.45,0.000330162492900854,0.0003193372322130017,0.0003087575350946281,0.00029842453841411043,0.00028833937903982587,0.0002784986463666428,0.00026890575099969283,0.0002595527348603355,0.0002504441454220796,0.00024157884581654798,0.00023295228857023176,0.00022455992620962206,0.00021639948499796446,0.00020847551240876783,0.00020077891349501442,0.00019330514078319538,0.00018605646801006515,0.00017902266336022876,0.00017220713743881788,0.00016559965843043756,0.24044776886739783,0.23334003491527255,0.2263597204614598,0.21950945190042145,0.21279186667698013,0.20620624624143602,0.19975690603587282,0.19343972178944566,0.18725984241768856,0.18121819697967112,0.17531313676158786,0.16954296884819084,0.1639076783214932,0.1584124113344387,0.153051958747028,0.14782450056486593,0.1427334054903895,0.1377724402914282,0.1329458043812792,0.1282471650745265,2450.0
2460.0,602.85,0.0,636.1,659.0,0,0.3131599797879875,0.9361973446573302,0.0003,17,62,647.55,0.0003433763140492374,0.00033239871299883816,0.00032166099117603153,0.0003111608748440631,0.0003009051852131961,0.00029088482733641285,0.00028110662242397666,0.00027156602300237864,0.0002622630290716188,0.0002531953668949427,0.000244366447077482,0.00023576717467221897,0.00022740209715266246,0.00021926780391368084,0.0002113517894031247,0.00020366542230476625,0.00019620074453996494,0.00018894979803008027,0.00018191371964348946,0.00017509023564343806,0.0017494679824494597,0.0016991889809787608,0.0016497670576427481,0.0016012027458600642,0.00155354338073721,0.001506754317119885,0.0014608830060751643,0.001415918087332102,0.0013718716787707308,0.0013287439659279698,0.001286564907218235,0.0012452986399011934,0.0012049809726022431,0.001165605718824736,0.0011271179577079238,0.001089589642788269,0.0010529897758715379,0.0010172868176141492,0.0009824978084225222,0.0009486213876925831,2460.0
2470.0,667.23,0.0,627.3,650.2,0,0.31494610422118663,0.9321102642900314,0.0003,29,62,638.75,0.0003566515260899905,0.0003455477326497203,0.0003346735866216477,0.00032403477234765887,0.0003136233317491133,0.0003034460860362742,0.0002935041720775189,0.000283790768662584,0.000274308149528224,0.000265061999016325,0.00025604094844311476,0.00024725409275561105,0.00023869120013841894,0.00023035454432829283,0.00022224298845685553,0.00021435084818222094,0.00020667698663601186,0.00019921685634471942,0.00019197386791347526,0.00018493892639526166,0.0030997654087059345,0.0030132798930253557,0.0029281596114287822,0.002844474442099454,0.0027621747697139654,0.00268134065004233,0.002602002536718828,0.002524120233715621,0.0024477339106852014,0.002372914533793846,0.0022995805702521466,0.0022278335519558823,0.0021576013654112103,0.002088924114332258,0.002021811138888552,0.001956230145765403,0.0018921898157486794,0.0018296673737268065,0.0017687128372472216,0.0017092610394229268,2470.0
2475.0,593.76,0.0,622.9,645.8,0,0.31570297993972873,0.930083070272758,0.0003,306,62,634.3499999999999,0.00036317601370683406,0.0003520131031109486,0.00034107301871699747,0.00033036371860362124,0.0003198772446921794,0.0003096204181929352,0.0002995977865793975,0.00028980252864130307,0.00028023464437865186,0.00027089754439657554,0.00026178668122156523,0.00025290432859037537,0.0002442470758978743,0.00023581264940730762,0.0002276021859870525,0.00021960886442684568,0.0002118360953318188,0.00020427819436008576,0.0001969294771697605,0.00018979108062922023,0.03330621850022908,0.032390204072271445,0.03148792930255695,0.03060033587212274,0.029726896079182552,0.02886845047555653,0.028025635267340476,0.02719802527349202,0.02638582922304522,0.025589578018298198,0.024809052563341538,0.024044676717267066,0.02329633494855443,0.022564016333717518,0.02184803455770634,0.02114793834834927,0.02046425652065409,0.019796640671074783,0.01914473543843087,0.01850884372333894,2475.0
2480.0,657.86,0.0,618.5,641.4,0,0.31637610815899697,0.9280651352185032,0.0003,210,62,629.95,0.0003696379735629307,0.00035841367207467556,0.00034741105991997756,0.0003366290002304595,0.0003260754510847619,0.0003157424544042442,0.00030563683139916975,0.0002957574452011613,0.00028610770641535055,0.0002766830675682286,0.00026747898118628655,0.0002585056790849194,0.0002497552031854866,0.00024122300601447932,0.00023291477191378362,0.00022482595340989064,0.00021695313989766873,0.00020929178390360903,0.00020184074855933432,0.0001946068550751079,0.02326390514213017,0.022632748150499538,0.02201092252335002,0.02139849565764962,0.02079611404383286,0.020203412429964374,0.0196209676653325,0.019048849773071197,0.018487421665440706,0.017936533221245554,0.017396030499412518,0.016866720043253736,0.016348226334912397,0.015840391135952814,0.015343726429364324,0.014858072782999443,0.014383342315795744,0.013919368672077326,0.013466209221633108,0.013024452989611746,2480.0
2490.0,648.48,0.0,609.7,632.6,0,0.31748921724051354,0.9240526587348086,0.0003,178,62,621.1500000000001,0.0003824129635177087,0.0003710670171130914,0.00035993366509501357,0.000349017454936984,0.0003383172497706255,0.0003278353233326925,0.000317571675623185,0.0003075331278523663,0.0002977105850732187,0.00028811427910113707,0.00027873511498910375,0.0002695787770790048,0.00026064185476570856,0.00025192434804921504,0.00024342512006114703,0.00023514189706475008,0.00022707126845489256,0.00021921437109995168,0.00021157006813155022,0.00020413040147104766,0.0204004313995938,0.019861213664171373,0.019329373643131476,0.01880526988247766,0.018288956878450335,0.01778067329746591,0.017280535700365363,0.016789033035593093,0.01630578737081123,0.01583147627661674,0.015365719189958327,0.014908946434843529,0.014461087771223902,0.014022260367028139,0.013592517909046364,0.01317184959111728,0.012760179102315305,0.012357684056269136,0.011964414294880044,0.011580031892890474,2490.0
2500.0,1370.08,0.0,1203.5,1229.1,0,0.6212345542662417,1.8690490506173774,0.0007,12187,111,1216.3000000000002,0.0007547703262389405,0.0007294852366612758,0.0007047754024824826,0.0006806396868341835,0.0006570792265847558,0.0006340985692077084,0.0006116988515714183,0.0005898766630707541,0.0005686342774424702,0.0005479614628711715,0.0005278548087517265,0.0005083143150841352,0.0004893365712632658,0.00047090907173696905,0.00045302726903173607,0.0004356900262791896,0.0004188746061117854,0.0004025901034765411,0.0003868149178742897,0.00037154677556827664,1.4432315336615602,1.406103285002473,1.3694578550722554,1.3332860938145357,1.29761219079694,1.2624605784222922,1.2278474467339038,1.1937805976625668,1.1602806150707465,1.1273383315073033,1.0949743348813854,1.0631965310029725,1.0320214108071468,1.0014309754191117,0.9714545906989541,0.9420958499292736,0.9133101993691071,0.8851706968805502,0.8576238142469492,0.8306857835915479,2500.0
2510.0,630.68,0.0,592.3,615.2,0,0.3197707126648752,0.9155853259755986,0.0004,23,62,603.75,0.0004078083293279633,0.00039627366277272813,0.0003849311269732425,0.00037378413253463805,0.00036283950066717807,0.0003520983682392398,0.00034156528272433206,0.00033123683351732325,0.00032111415748659056,0.00031120862331590615,0.0003015099991898751,0.000292021695713629,0.0002827471234922996,0.00027368400878913235,0.0002648289409989957,0.0002561830569902668,0.0002477486304997001,0.00023952111405378673,0.00023149709704739507,0.0002236822638224112,0.0028110635948905838,0.002740668279102465,0.002671075583180027,0.0026023225091194035,0.0025344701961103056,0.0024675405744574164,0.002401579659363051,0.00233657774731455,0.00227255700394835,0.0022096123464052653,0.0021476858752293992,0.0020868162397391643,0.002027042403028645,0.0019683627596123188,0.0019107672922018537,0.00185427858480125,0.0017989275809213723,0.001744695746879188,0.0016915724378350205,0.0016396133620446562,2510.0
2520.0,597.6,-17.35,584.7,587.4,1,0.307890976913506,0.9402199639112041,0.0004,29,49,586.05,0.0003954352223445312,0.0003812152726823115,0.0003673301307571819,0.00035378320717427414,0.00034057848097290844,0.00032771367841633037,0.00031518993637291715,0.000303008391711046,0.0002911701812990941,0.000279667347058421,0.00026849875212064944,0.0002576689439592883,0.00024716882762731984,0.00023699726625636686,0.0002271451648994116,0.00021761707102996297,0.00020839934222749434,0.00019949197849200573,0.00019088815861323383,0.00018258333511766978,0.003436846147963024,0.003324311542371561,0.0032138815130338116,0.0031056151275379307,0.0029995768554726965,0.00289577637659022,0.0027942533429268224,0.0026950475383955563,0.0025981988787862065,0.0025036659910711023,0.002411467842421189,0.0023216744857563754,0.0022342331835716323,0.0021491623095926116,0.0020664077086394173,0.001986038675340751,0.001907958497895379,0.0018321941780641282,0.0017587098717513072,0.0016874899581580394,2520.0
