Strike,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,BDTE,Mid,3000_g,3010_g,3020_g,3030_g,3040_g,3050_g,3060_g,3070_g,3080_g,3090_g,3100_g,3110_g,3120_g,3130_g,3140_g,3150_g,3160_g,3170_g,3180_g,3190_g,3000_GEX,3010_GEX,3020_GEX,3030_GEX,3040_GEX,3050_GEX,3060_GEX,3070_GEX,3080_GEX,3090_GEX,3100_GEX,3110_GEX,3120_GEX,3130_GEX,3140_GEX,3150_GEX,3160_GEX,3170_GEX,3180_GEX,3190_GEX,Strike
2440.0,636.59,0.0,666.1,667.5,0,0.3195449848189241,0.9492665536072309,0.0003,34,55,666.8,0.000306090441881679,0.00029523789635277353,0.00028466502044466324,0.0002743706772889709,0.0002643525931489421,0.0002546016730775591,0.0002451270120218396,0.00023592065190314315,0.00022698372958984692,0.00021830487639817875,0.0002098875029332703,0.00020172478798485827,0.0001938190052896971,0.00018615651242726017,0.00017874072000267915,0.00017156253306893632,0.00016462081475765444,0.0001579064701218158,0.00015142177289817482,0.00014515649127133656,0.003122122507193126,0.0030214646312742843,0.002922940429925802,0.0028265667174309783,0.0027323484027874656,0.002640219349814288,0.0025503014330752194,0.0024625397645650082,0.002376973616264877,0.002293511031439266,0.002212214280916669,0.0021330379081518913,0.0020560320081131067,0.0019810776052509027,0.0019082359267486027,0.001837434729168308,0.0017686860337562393,0.0017019159349729307,0.0016371722085750662,0.0015743673043289164,2440.0
2450.0,611.35,0.0,656.9,658.3,0,0.32030116538703196,0.9461852591982733,0.0003,2430,55,657.5999999999999,0.00031907347874948755,0.0003079969701502705,0.0002971910362248309,0.00028665681384154595,0.00027639998734230176,0.0002664069143065717,0.0002566855528129963,0.00024723135538806673,0.0002380409114266513,0.00022911649466550443,0.0002204478732892312,0.0002120339104294544,0.00020387574295455124,0.00019596313904912677,0.0001882972355815582,0.00018087121134158224,0.00017368051885569002,0.00016672970559739042,0.00016000171854102518,0.0001534954208182171,0.23260456600837642,0.22527822387701235,0.2180966138439544,0.21106254546339187,0.20418219864950515,0.19744748453831562,0.1908662433606878,0.18443706343305166,0.1781593397481629,0.1720367023494873,0.16606338294877787,0.16024038712885158,0.15457043327842257,0.14904760392937533,0.14367455669344054,0.13844786872141412,0.13336579681890726,0.12843355951872581,0.1236397279853918,0.11898504535565735,2450.0
2460.0,602.85,0.0,647.7,649.1,0,0.32076149982707536,0.9431156531320539,0.0003,17,55,648.4000000000001,0.0003319587449368555,0.000320653725793818,0.00030961700758780353,0.0002988497271871893,0.00028835302146035247,0.00027812234293378424,0.0002681576916074846,0.0002584567937446991,0.0002490219230821822,0.00023984625840967055,0.000230928662858787,0.00022226799956115428,0.00021386085791164078,0.0002057015535683604,0.00019778894966293592,0.0001901196355902357,0.00018268792700837366,0.0001754870027070865,0.00016852027329150587,0.00016177864381461404,0.001692989599177963,0.0016407851148869668,0.0015895737169557833,0.001539374944741212,0.0014902084149071015,0.0014420643481116713,0.0013949563117421349,0.0013488860065535846,0.001303878789258306,0.0012599123954259994,0.0012169940532658075,0.0011751309136798227,0.0011343179903633427,0.0010945379665372457,0.001055797413300752,0.0010180906485857122,0.0009813995438889833,0.0009456994575884892,0.0009110205974138808,0.000877325585406652,2460.0
2470.0,623.48,28.58,638.5,639.9,15,0.3209562398324686,0.9400522861142235,0.0003,39,55,639.2,0.0003447883045737399,0.00033326159609714523,0.0003219963673473103,0.0003109937551926123,0.00030026058084331453,0.0002897888862207765,0.00027957867132499814,0.00026963789423462003,0.0002599563231342472,0.0002505339580238797,0.00024137079890351743,0.00023245888769451994,0.00022380618247552775,0.0002154035882995231,0.0002072431470878655,0.00019932940631406382,0.00019165668163623195,0.00018421587810735218,0.0001770126800693106,0.00017003685570671223,0.004034023163512757,0.003912157876584388,0.0037924732146166207,0.0036750132051110995,0.003559889446478337,0.003447038801596136,0.003336491863592528,0.0032283745076711057,0.0031225953534885775,0.003019184728145774,0.0029181729587435257,0.0028194938488468324,0.0027232736283622216,0.0026294316023722786,0.002537899579238001,0.002448761756568274,0.0023619769444849226,0.002277460901041195,0.00219531125821959,0.002115428521847207,2470.0
2475.0,593.76,0.0,633.9,635.4,0,0.32126319886619015,0.9383680474797984,0.0003,306,55,634.65,0.000351410562871024,0.00033977812563534826,0.0003284105787315639,0.00031730110094940756,0.0003064565134991426,0.0002958745426440146,0.0002855540515156463,0.0002754939032456605,0.0002656963715708116,0.0002561557721492136,0.0002468766524543753,0.0002378453700657701,0.0002290710199304158,0.00022054450710129458,0.00021226696844678372,0.00020423385649337433,0.00019643948689918034,0.0001888804490590701,0.0001815578798414208,0.00017446382116759196,0.032259489671560004,0.03129560403976939,0.03034907840174128,0.02941952347782717,0.02850781071174424,0.02761397106496588,0.026738139167719055,0.025880448258703836,0.025041351627805852,0.024220552879796742,0.02341871925182204,0.02263479248767908,0.021869868414796656,0.021123311801147793,0.020395459396240767,0.019686101427396352,0.018994912625203142,0.018321781319627917,0.017667034171608975,0.01703011143945332,2475.0
2480.0,657.86,0.0,629.3,630.8,0,0.3212055262370959,0.9368383401749725,0.0003,210,55,630.05,0.00035780772122961935,0.0003460650077613536,0.0003345826371514704,0.00032335833566321526,0.0003123932401649654,0.00030169076126185246,0.00029124976208549924,0.0002810691057675285,0.00027114992917631753,0.00026148654796998017,0.00025208123588527087,0.000242930582317058,0.0002340311766602099,0.00022538415578310378,0.00021698383534385357,0.00020882794160570484,0.0002009119270951487,0.00019323692868056241,0.0001857938514149282,0.00017858042156149168,0.02254188643746602,0.021874769140595163,0.021219230848146253,0.020575290898250387,0.01994318445213139,0.01932329325882165,0.01871570971161418,0.018120525248832564,0.017537977419124218,0.016967862097772013,0.016410488456131134,0.015865796331127058,0.015333722694776952,0.014814500559623411,0.014307914102573704,0.013813968337217375,0.013332515482034069,0.01286378234226504,0.012407313397488906,0.011963102440404327,2480.0
2490.0,648.48,0.0,620.2,621.7,0,0.3214944396702537,0.9334781252675839,0.0003,179,55,620.95,0.0003709817519848002,0.0003590355390770128,0.00034734739529085346,0.00033590822567930445,0.00032472826205776073,0.00031380523068946786,0.00030313799470604863,0.00029272655410750303,0.00028257545636733994,0.0002726801540120505,0.000263037236436503,0.0002536512511142064,0.0002445119662297657,0.0002356284767301986,0.00022698486645822413,0.00021859023036086,0.00021043888409622014,0.000202522869585664,0.00019484446056594606,0.00018739456209004857,0.01992172008158377,0.019344475809930373,0.018776905494632956,0.018218654436168435,0.017670413108135108,0.017132196569491498,0.016604080522029108,0.016086202327869614,0.015578950060444186,0.015082211998560524,0.014595936249861552,0.014120511498276755,0.013655504289999953,0.013201556665762837,0.012757911404150946,0.012325210138897091,0.011903265040018596,0.011491755188899333,0.011090936384334782,0.010700416889903863,2490.0
2500.0,659.7,0.0,611.1,612.6,0,0.3215395972164053,0.9301213680771525,0.0003,12166,55,611.85,0.0003841273610305507,0.00037198333302512765,0.0003600837317208061,0.0003484342414594721,0.00033703940971463453,0.0003258924152760301,0.00031500121622229926,0.0003043612650799332,0.0002939771093224408,0.00028384874894982204,0.0002739704996201908,0.0002643457719386788,0.00025497229216853157,0.00024584551283624023,0.00023696884454693645,0.00022833660295873415,0.00021994537746650167,0.0002117940312018618,0.0002038791535596829,0.00019619960767158773,1.4019880422893038,1.3621903181046946,1.3229951613948285,1.284432447423569,1.246528123410826,1.2092661728956955,1.1726852677475106,1.1367777593454773,1.101569857701179,1.067070898834572,1.0332687804975649,1.0001855356972555,0.9678217868349748,0.9361693873688637,0.9052503703060211,0.8750520801527273,0.8455703260733571,0.8168095202017867,0.7887652227418585,0.7614416521914791,2500.0
2510.0,630.68,0.0,602.1,603.5,0,0.32162241737199926,0.9266202577464355,0.0003,23,55,602.8,0.0003974093942815671,0.0003850789198622806,0.0003729849140654551,0.0003611376087064855,0.0003495313194434857,0.00033817400435509626,0.00032706566344131716,0.0003162074335705256,0.00030560158847947605,0.0002952413069579052,0.00028513682082120795,0.00027528017199074384,0.0002656747710716445,0.00025631493372202385,0.0002472017968102591,0.00023833422346797306,0.00022970766622165684,0.00022132326193968765,0.00021317418941180222,0.0002052593117696233,0.002742124820542813,0.0026659013622065686,0.002590753213098651,0.0025167679950754973,0.002443922985548852,0.0023722906405510003,0.00230188813929999,0.0022327406884414813,0.0021648816527886083,0.002098279968549832,0.0020330255324552127,0.0019690790702497907,0.001906482157210121,0.0018452112078648497,0.0017852913765636913,0.0017267314490254648,0.0016695153180990019,0.0016136679028022627,0.0015591560213579214,0.0015059875704537262,2510.0
2520.0,561.3,19.6,583.5,589.6,1,0.3158083441985148,0.9495521015253416,0.0003,28,42,586.55,0.00037680138120776974,0.00036194478525430895,0.00034748609323287383,0.0003334355369588593,0.00031978288461687043,0.0003065349574171705,0.0002936860710178735,0.00028123281481384765,0.0002691774625418475,0.00025750978238647804,0.00024622750061098486,0.00023532948034699075,0.00022480435291072354,0.00021464870769705158,0.000204857997232466,0.0001954242634383263,0.00018633841136761475,0.00017759589354682248,0.00016918534129217733,0.0001611067546036793,0.003165131602145266,0.003050470650123316,0.002938342404377181,0.0028288670955589623,0.002721991913858801,0.002617808536342636,0.00251630225648114,0.0024174772761398344,0.0023213864369608928,0.002227974637207808,0.0021372547053033486,0.0020492491148615954,0.001963890827028081,0.00188118127425696,0.0018011115116678411,0.001723642003526038,0.0016487222637806553,0.0015763411511215963,0.001506426278865547,0.0014390055321200634,2520.0
