,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid,3000_g,3010_g,3020_g,3030_g,3040_g,3050_g,3060_g,3070_g,3080_g,3090_g,3100_g,3110_g,3120_g,3130_g,3140_g,3150_g,3160_g,3170_g,3180_g,3190_g,3000_GEX,3010_GEX,3020_GEX,3030_GEX,3040_GEX,3050_GEX,3060_GEX,3070_GEX,3080_GEX,3090_GEX,3100_GEX,3110_GEX,3120_GEX,3130_GEX,3140_GEX,3150_GEX,3160_GEX,3170_GEX,3180_GEX,3190_GEX
8798,07/02/2020,SPXW200702P02700000,0.25,-0.275,0.1,0.25,314,0.8219082701071022,-0.0035090380717681113,0.0001,10370,2700.0,p,2020-07-02,1,0.175,0.0003071787202379994,0.0002676229071685299,0.0002323103220902567,0.00020092944752470032,0.00017316685307910973,0.00014871253006809582,0.00012726480758118441,0.00010853312637504331,9.224123576068166e-05,7.812884950109122e-05,6.595340246162706e-05,5.549023823769872e-05,4.653335133886216e-05,3.8895149045981015e-05,3.240587034825104e-05,2.6913092240898884e-05,2.2280691180931456e-05,1.838795365971535e-05,1.5128329422520181e-05,1.240838473637318e-05,-0.9556329986604162,-0.8353501137486341,-0.7275355281029405,-0.6313424263618361,-0.5459050409948318,-0.47035542572587685,-0.40383923271276595,-0.34552497579632413,-0.2946148173701868,-0.25035061632183164,-0.2120204028933925,-0.17895990263325498,-0.1505558662558082,-0.12624626372493564,-0.10551934691056808,-0.08791296145950823,-0.07301204254461789,-0.060446536186045674,-0.0498880868034679,-0.04104730895946456
8799,07/02/2020,SPXW200702P02705000,0.25,-0.275,0.1,0.25,22,0.811962739295021,-0.0035490601493118334,0.0001,349,2705.0,p,2020-07-02,1,0.175,0.00031841620007355687,0.000277157830019803,0.0002403418297713955,0.00020764411190477006,0.00017873672875090563,0.0001532951937610605,0.00013100266038623687,0.00011155370405191434,9.465786487972139e-05,8.004118395854576e-05,6.744814040615665e-05,5.66422922454457e-05,4.740695905280923e-05,3.9544667401747446e-05,3.287708494337238e-05,2.7244110786805997e-05,2.2502985169703393e-05,1.8527230513654125e-05,1.5205377165705691e-05,1.2439831630073339e-05,-0.0333381761477014,-0.029115152885750284,-0.025331548174245544,-0.02195774190159372,-0.01896325197355608,-0.016317506899896084,-0.013990298113287778,-0.011952198513234258,-0.010174963211651011,-0.008631721319273531,-0.0072972143105420875,-0.00614789775802843,-0.005162048957342291,-0.004319740832964686,-0.0036028682306044053,-0.002995081319347517,-0.002481719216455569,-0.0020497230934170964,-0.0016875231686043488,-0.001384938895207695
8800,07/02/2020,SPXW200702P02710000,0.25,-0.3,0.1,0.25,97,0.8020257746304789,-0.003589991777837309,0.0001,245,2710.0,p,2020-07-02,1,0.175,0.0003302231421642432,0.0002871680826466161,0.0002487662609240715,0.00021467938760011407,0.00018456522199450376,0.00015808376940817936,0.00013490207617650185,0.0001146992678613401,9.716941196113993e-05,8.202408696700303e-05,6.899405519122936e-05,5.783042711371422e-05,4.830488967155766e-05,4.0209683083158865e-05,3.335727735698235e-05,2.7579448030889964e-05,2.2726384593663163e-05,1.866548332563056e-05,1.5280149055774128e-05,1.2468336849091877e-05,-0.02427140094907187,-0.0211772102547747,-0.01840621564577205,-0.015936724338494468,-0.01374641773415064,-0.011812809669026203,-0.010113608650952342,-0.008627105432190696,-0.007332403826587618,-0.006209633503836964,-0.00524009849177387,-0.004406389393929454,-0.0036924257664938676,-0.0030834795472320375,-0.002566175347072652,-0.002128443901783933,-0.0017594766952414018,-0.0014496547624850975,-0.0011904764129353623,-0.0009744628664407756
8801,07/02/2020,SPXW200702P02715000,0.25,-0.325,0.1,0.25,65,0.7920971793178426,-0.0036318655923628373,0.0001,464,2715.0,p,2020-07-02,1,0.175,0.00034263602177730945,0.00029768440823474407,0.00025760804489571854,0.000222055276388744,0.00019066827894320681,0.00016309058215036032,0.00013897262174378255,0.00011797679833058794,9.978089243745103e-05,8.408109236635042e-05,7.059362983063977e-05,5.905611277778888e-05,4.922805940665853e-05,4.089067126566981e-05,3.3846619951205525e-05,2.7919074760407447e-05,2.295074026659183e-05,1.8802562284925273e-05,1.535242929312508e-05,1.2493711933070362e-05,-0.047694934231401476,-0.041575795191697296,-0.03609810011514724,-0.031219195418046294,-0.02689490475461298,-0.023080579185918992,-0.019731888725669222,-0.016805558968595587,-0.014259886900021002,-0.012055210699117856,-0.010154187714839225,-0.008522033298286047,-0.007126647704183142,-0.005938633969255758,-0.004931317140410839,-0.0040806519669811525,-0.0033651293408487604,-0.002765631281365088,-0.002265281647059192,-0.0018492692654853427
8802,07/02/2020,SPXW200702P02720000,0.8,0.0,0.1,0.25,0,0.7821767528947993,-0.003674715836235465,0.0001,230,2720.0,p,2020-07-02,1,0.175,0.00035569469591933967,0.0003087392896894414,0.00026689424781345394,0.00022979332880979086,0.00019706280496301076,0.0001683287947917833,0.00014322423746992996,0.00012139370841879327,0.000102497708098781,8.621601710334659e-05,7.224935510974362e-05,6.032102345399082e-05,5.0177434707254776e-05,4.1588122529079286e-05,3.434530215784548e-05,2.8263004436812622e-05,2.3175940958020114e-05,1.893826526155884e-05,1.542203868082348e-05,1.2515757978615039e-05,-0.024542934018434437,-0.02137402102520003,-0.01853847445312251,-0.016014297084754325,-0.013778631323013713,-0.011808264954643597,-0.01008012183313367,-0.008571609751450993,-0.007260937641717646,-0.006127372335534842,-0.005151379019324719,-0.004314762807663963,-0.0036007327145926027,-0.0029939289408684173,-0.0024804177218396006,-0.0020476546714470745,-0.0016844273888289019,-0.001380788920220255,-0.0011279679091154293,-0.0009182811628909853
8803,07/02/2020,SPXW200702P02725000,0.3,-0.325,0.1,0.25,96,0.7722642910559989,-0.0037185784638793518,0.0001,5452,2725.0,p,2020-07-02,1,0.175,0.00036944151737827724,0.0003203681075980569,0.00027665345014860065,0.0002379165853216847,0.00020376691223233934,0.00017381261541160598,0.0001476676458889159,0.00012495796397615777,0.00010532572369825743,8.843297150118445e-05,7.396402434967086e-05,6.162689275557298e-05,5.115406015443469e-05,4.230256867021609e-05,3.48535013350304e-05,2.8611148450430335e-05,2.3401800566813513e-05,1.9072355708638078e-05,1.548873220652558e-05,1.253428347225416e-05,-0.6042585458239103,-0.5257407237100065,-0.4555110122834716,-0.39302773062166896,-0.337724910469177,-0.2890260456633431,-0.24635570564822903,-0.20915014161658974,-0.17686464044569303,-0.1489801972329574,-0.12500807683386572,-0.10449283380335239,-0.08701428402013711,-0.07218831817407567,-0.059666684833475925,-0.04913621412580005,-0.04031737087412445,-0.03296244721354785,-0.026853372620812832,-0.021799475403542767
8804,07/02/2020,SPXW200702P02730000,0.29,-0.36,0.1,0.25,1,0.7623595854667853,-0.0037634912489425965,0.0001,168,2730.0,p,2020-07-02,1,0.175,0.00038392311552115643,0.00033260930898393326,0.00028691694464733075,0.00024645015250790436,0.00021080055923050622,0.00017955725239993114,0.0001523145481963084,0.00012867821308493177,0.00010827102769894736,9.073622353472643e-05,7.574047722336275e-05,6.297551757850073e-05,5.215896894950056e-05,4.303449568920925e-05,3.537135709330563e-05,2.8963480711019507e-05,2.3628188017266183e-05,1.920464787197318e-05,1.5552305866750604e-05,1.254907504300018e-05,-0.019349725022266284,-0.016819387536699537,-0.014557018103626973,-0.012545298563262364,-0.010766006161020414,-0.009200513612972472,-0.007830186293675823,-0.00663670751806844,-0.005602376057254332,-0.004710298836134719,-0.003944564053792732,-0.003290344842441506,-0.0027339645164570214,-0.002262925921321379,-0.0018659098293860588,-0.001532747399227152,-0.001254373245460627,-0.0010227627270698036,-0.0008308663886252842,-0.0006725300297044656
8805,07/02/2020,SPXW200702P02735000,0.31,-0.365,0.1,0.25,5,0.7524624235663251,-0.003809493903461636,0.0001,185,2735.0,p,2020-07-02,1,0.175,0.00039918861549637086,0.0003455040742394999,0.00029771843212955673,0.00025542110648757443,0.00021818492235148312,0.00018557916425798737,0.00015717725398989302,0.0001325636056481727,0.00011134028754522518,9.313032622859652e-05,7.758180486927557e-05,6.436883026594842e-05,5.319324036801021e-05,4.378446383235257e-05,3.5899067329925316e-05,2.9319969160890302e-05,2.3854874950379745e-05,1.933488508187864e-05,1.5612503755091378e-05,1.2559912797305284e-05,-0.022154968160048583,-0.019239394374026553,-0.016633528803078335,-0.014317630124160985,-0.012270720033047411,-0.010471304343256937,-0.008897804348367842,-0.007528949982787968,-0.006344169584326931,-0.005323795098857719,-0.004449316509252954,-0.003703460649351342,-0.0030703138340415492,-0.0025353393782123756,-0.0020853768211953616,-0.0017086212028508822,-0.0013945559895991997,-0.0011338943356267728,-0.0009184835959120257,-0.0007412232537329712
8806,07/02/2020,SPXW200702P02740000,0.3,-0.4,0.15,0.3,52,0.7628923194469599,-0.004734103873436923,0.0001,643,2740.0,p,2020-07-02,1,0.22499999999999998,0.00044615904082334623,0.00038864377716052445,0.0003370861967333383,0.0002911224261659129,0.00025036602457895185,0.00021441675768230084,0.0001828709639273285,0.0001553284112443265,0.00013140008414680437,0.00011071255856531792,9.291216324092133e-05,7.766749798854278e-05,6.467181040692438e-05,5.364346952752008e-05,4.432624670092089e-05,3.6489211652224185e-05,2.9925651540141374e-05,2.445203053924594e-05,1.990645391580781e-05,1.6147182861636633e-05,-0.08606407897482347,-0.07521928256297938,-0.06545742019886003,-0.056719091167478634,-0.04893954755649687,-0.04205034243286443,-0.0359813251204133,-0.030661983708041293,-0.026022998264769726,-0.021997146123667318,-0.01852018149881285,-0.015531402575262863,-0.012974199916595541,-0.010796231033639166,-0.00894955786140933,-0.0073907073740997475,-0.006080533285138245,-0.004984081836845039,-0.004070352257980886,-0.003312061707030321
8807,07/02/2020,SPXW200702P02745000,4.3,0.0,0.15,0.3,0,0.7527855175126539,-0.004792983780377291,0.0001,161,2745.0,p,2020-07-02,1,0.22499999999999998,0.00046386549268362387,0.00040370500942188414,0.00034979087182307467,0.00030174793774762065,0.0002591742620516868,0.0002216510586183773,0.00018875445650934353,0.00016006392655754098,0.00013516881725017527,0.00011367504160197939,9.520883248459455e-05,7.942020624485124e-05,6.598479734831741e-05,5.460515345445671e-05,4.501087322306141e-05,3.6958332089165324e-05,3.0229804562353912e-05,2.4632196282681207e-05,1.9995494704438954e-05,1.617106802631607e-05,-0.022404703296619033,-0.019563948461593927,-0.017007531769781536,-0.014720169647142178,-0.012685025081857757,-0.010884175233455418,-0.009299177054389318,-0.007911479697959578,-0.00670275130980169,-0.005655219644656872,-0.004751872829306114,-0.003976649146885947,-0.0033145483404006804,-0.002751717498030437,-0.0022754796849186465,-0.0018743418119020192,-0.0015379715369143174,-0.0012571534016792005,-0.0010237293378778656,-0.0008305298827635671
