,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid,3000_g,3010_g,3020_g,3030_g,3040_g,3050_g,3060_g,3070_g,3080_g,3090_g,3100_g,3110_g,3120_g,3130_g,3140_g,3150_g,3160_g,3170_g,3180_g,3190_g,3000_GEX,3010_GEX,3020_GEX,3030_GEX,3040_GEX,3050_GEX,3060_GEX,3070_GEX,3080_GEX,3090_GEX,3100_GEX,3110_GEX,3120_GEX,3130_GEX,3140_GEX,3150_GEX,3160_GEX,3170_GEX,3180_GEX,3190_GEX
700,07/02/2020,SPXW200702C03040000,63.6,29.45,61.4,62.4,59,0.22390800082522674,0.9190725218793716,0.0042,685,3040.0,c,2020-07-02,1,61.9,0.006106123069393732,0.0073744456319246865,0.008421065906816239,0.009097430861970679,0.009302973893454691,0.009009710737473142,0.008268315241366508,0.007193987556775028,0.005937379228271311,0.004650675720085928,0.003459027411167881,0.002444145792424024,0.0016415378922829404,0.0010484272650046478,0.0006370888172568812,0.0003685059368763177,0.00020299125935707707,0.0001065373567143979,5.329837904355372e-05,2.542918764447677e-05,1.254808290760412,1.5205000726183913,1.742065904143075,1.8882172625563243,1.9372512835730047,1.882353815826576,1.7331215577428338,1.5128596132520042,1.2526682695806812,0.9843852762919879,0.7345244707614994,0.520688598889052,0.35082947833871003,0.22478804775332148,0.13703143370378257,0.07951436852948746,0.0439394880004329,0.023134054323747932,0.011609985907057307,0.005556658938132841
701,07/02/2020,SPXW200702C03045000,51.3,19.9,57.3,58.4,40,0.23750867600211278,0.8868298488774684,0.0044,228,3045.0,c,2020-07-02,1,57.849999999999994,0.005457118454899046,0.006609641349797357,0.007616194999116033,0.008353290752438625,0.008724643194568671,0.008681945047328554,0.008235148989399477,0.007449288261796028,0.006429071177649348,0.005296275986665933,0.004166567180163838,0.003131596173489015,0.0022496993778986507,0.001545411834058541,0.0010155758900509682,0.0006387253392858838,0.0003846207619062625,0.00022184451609064126,0.00012261409665370593,6.496634341601748e-05,0.3732669023150947,0.45360646655389303,0.5244207228591334,0.5770787383414698,0.6047224691019437,0.6037424585912277,0.5745498746924227,0.5214203811726748,0.45147509437924777,0.3731332358125883,0.2944929682939801,0.2220552214697591,0.16003461494619842,0.1102867701257537,0.07270710912052891,0.045873253867512176,0.0277111566538224,0.016034034244967188,0.008890012463780295,0.004725132089333783
702,07/02/2020,SPXW200702C03050000,54.69,25.94,53.4,54.4,958,0.2470181464141891,0.8550791376972455,0.0047,4647,3050.0,c,2020-07-02,1,53.9,0.004900938930241239,0.005981900850215993,0.0069718511586103205,0.007762536178290702,0.00826040180257337,0.008404928131255929,0.008180742128161,0.007620189279577971,0.0067957833493892394,0.005804939533504694,0.004751409079517543,0.0037281490961049712,0.002805354881729727,0.0020252629440165038,0.0014032913497885602,0.0009335941797417036,0.0005965981131339504,0.00036634190792028676,0.0002162400392080599,0.00012274313121451996,6.832398962649311,8.36716586853707,9.784254084886772,10.929969203016618,11.669370501673766,11.91259881291362,11.632868052886634,10.871183011735042,9.726641609180433,8.33544618976866,6.8447373776805875,5.387984452225537,4.067383050244189,2.945767229964389,2.047623799374776,1.3665998282768044,0.8760756924277757,0.5396578982154665,0.3195478529795537,0.1819535585104859
703,07/02/2020,SPXW200702C03055000,51.9,25.75,49.5,50.6,96,0.2538980209007994,0.8232546983652611,0.0049,171,3055.0,c,2020-07-02,1,50.05,0.004401079904958749,0.005427877116659374,0.006407538943875579,0.007243199231510289,0.00784391161801068,0.008141060447997006,0.008101327892973131,0.007732797051573925,0.007082695603344291,0.006227550528592474,0.005258527764340215,0.004265889899102149,0.0033260008081015258,0.0024932651854214782,0.0017976786637063924,0.0012471407728753547,0.0008327982925493416,0.0005354799270662625,0.0003316519325835543,0.00019793077399299364,0.2257753991243838,0.27937826307157465,0.3308981261396226,0.37529188178224254,0.4077579015506671,0.42459700766528385,0.4239100833277121,0.40594864681647636,0.3730314120369371,0.3290575423802977,0.27875455678767475,0.22686429072415135,0.1774487951138326,0.13344703251931375,0.09652455816905102,0.06717723773093098,0.04500108853619622,0.02902676040648089,0.018034568790028516,0.01079692579054381
704,07/02/2020,SPXW200702C03060000,47.9,24.15,45.8,46.8,409,0.2588488099583031,0.7910705268766804,0.0052,1274,3060.0,c,2020-07-02,1,46.3,0.00393940043696972,0.0049187797390715104,0.005887975778051668,0.006759845181392166,0.0074464265331641855,0.007873640033295715,0.007994547530643104,0.007797847949575498,0.0073095079855534095,0.006587220866549615,0.005709299131240186,0.004760952592164358,0.0038211795327924847,0.002952933755295817,0.002197966040284882,0.0015763608018914965,0.0010897140612087242,0.0007263466272888763,0.00046698346523044165,0.0002896905471061473,1.5056388470098268,1.8862241416607082,2.2653869046538233,2.609448956611367,2.8839712105883564,3.0594603077377154,3.11662638753603,3.0498786943420697,2.868192457467273,2.5931648896511206,2.254830598891999,1.886356070351809,1.5188730101306192,1.1775177701292703,0.879265542891403,0.6326093534070765,0.438701445617653,0.293340896203631,0.1891899452357393,0.11773197648722089
705,07/02/2020,SPXW200702C03065000,43.55,22.1,42.1,43.2,226,0.26225707571176643,0.7583559379074956,0.0054,529,3065.0,c,2020-07-02,1,42.650000000000006,0.0035059611969145976,0.004439495260299964,0.00539493570705929,0.0062942058587367455,0.007052961201736707,0.007593642372683007,0.00785861978158664,0.007820373681965975,0.0074861800669623335,0.006896166837577766,0.006115500070791313,0.005222673209459572,0.00429683360891886,0.0034068645504703454,0.0026041534795240295,0.001919712815379171,0.001365256991903152,0.0009370231168759346,0.0006208561842413474,0.0003972668594087736,0.5563960419503466,0.7068963908023029,0.861884138688378,1.0088793744793365,1.1342290086184903,1.2251962286205398,1.2721062185245555,1.2700521470723203,1.219738290670307,1.1272543274372993,1.0028808566090675,0.8592289737470792,0.70918379348484,0.5640984116732284,0.4325655178698184,0.31989134499070815,0.2282218197944985,0.1571322175382761,0.10444166902544792,0.06703917979208995
706,07/02/2020,SPXW200702C03070000,40.5,21.2,38.6,39.6,607,0.2643517316109896,0.7249923831665228,0.0056,917,3070.0,c,2020-07-02,1,39.1,0.0030951166851700407,0.003981493064131314,0.004918073583937144,0.005835762868500183,0.00665464947147143,0.00729536379751039,0.007691839662982147,0.007802616259766637,0.007617990327446478,0.007161302484348653,0.006484172132559252,0.005656991675095924,0.004757083544859597,0.003857217549807501,0.0030167385034474137,0.0022765739515762107,0.0016582688999733364,0.001166283425391157,0.0007922716349639813,0.0005200067221267091,0.8514666000902782,1.0989597710823331,1.361981789894049,1.6214725487756443,1.8551033238631474,2.0404038237066935,2.1583455931121165,2.196584726833244,2.1515947161226734,2.029176542847644,1.8432556121226182,1.6133004848455812,1.3610206305185102,1.1071024383632988,0.8686336512056414,0.6575997687825462,0.4805198956830736,0.33902576264353,0.23103116238530672,0.15211392637667132
707,07/02/2020,SPXW200702C03075000,37.83,20.53,35.2,36.2,1668,0.2659971559899799,0.6904198170918363,0.0058,1833,3075.0,c,2020-07-02,1,35.7,0.0027124796386779337,0.003545980513663949,0.004453238666712878,0.005374731069096583,0.006236604548348623,0.006960137071132522,0.007473614243025395,0.007724146406928867,0.007686677037099798,0.00736808548396084,0.006805440122548134,0.0060589743355876635,0.0052016043383673605,0.004307477468046272,0.0034419662142681773,0.0026548292453298927,0.001977242618522723,0.001422401254558281,0.0009887033058930683,0.0006642538608048199,1.4915925533089955,1.956434466745351,2.465161515777581,2.9851202610451733,3.4752356256853996,3.891169031672703,4.191935281684458,4.346616631717488,4.3396211347732105,4.173261513858968,3.8670552408355263,3.4539970866681102,2.97477671469494,2.47132474026472,1.9810649582166204,1.5328851321072534,1.14527428744168,0.8265018953748892,0.5763092247852342,0.3884071672668199
708,07/02/2020,SPXW200702C03080000,34.48,19.03,32.1,32.8,440,0.26717845893445935,0.6548319911800604,0.006,567,3080.0,c,2020-07-02,1,32.45,0.0023573572582868962,0.0031335636485607665,0.0040026504910528615,0.004914996232230351,0.005804075113857721,0.006593914729791095,0.00720971572221174,0.007589615940162275,0.007694993620077639,0.0075169607072211875,0.00707746508510354,0.006424946334959714,0.005625616097404418,0.004752597106971734,0.003875262777341959,0.003050900971857118,0.002319837619779719,0.001704251388900957,0.0012100366575396038,0.0008306025733872957,0.400986469634601,0.5347959072089203,0.6853898541849456,0.8444012676934065,1.0004368192254276,1.140318643796423,1.2509000972351814,1.321116857088107,1.3438229058358786,1.3169940667872735,1.2440060380086493,1.1329557618677908,0.995193990095231,0.8434481611713807,0.6899440343524077,0.5449061680785404,0.4156499460111718,0.3063204403896691,0.2181768695743358,0.1502335792562803
709,07/02/2020,SPXW200702C03085000,30.2,16.5,29.0,29.7,397,0.26788548993738553,0.6184006696663857,0.0061,685,3085.0,c,2020-07-02,1,29.35,0.0020291786828607883,0.0027447477957132094,0.0035681620058625185,0.004459808682355515,0.005361481925092448,0.006201770057501221,0.006905135805368445,0.00740314160196931,0.007645509789711014,0.007608539469572406,0.007298881392614476,0.006751893195655612,0.006025049970048713,0.0051881526275110446,0.00431250782639836,0.0034614579647040955,0.002683771072042873,0.0020106320164359204,0.0014560019678810932,0.0010194693800258392,0.416996219327892,0.5659258242591281,0.7381456741527791,0.9256555910662988,1.1164749960812514,1.2957048092634427,1.4473855161632796,1.5568436631861358,1.6130496554332296,1.6104615068270434,1.549917463721684,1.438389566936493,1.2876736795988108,1.1123658641015055,0.9275773083800231,0.7468960923340262,0.5809290862544003,0.4365986892089779,0.3171609086635385,0.22276935157634625
